VGS_V,VDS_V,I_model_A
3,0.20000000000000001,0.00068272000000000005
3,0.22500000000000001,0.00076279218749999999
3,0.25,0.00084168749999999999
3,0.27500000000000002,0.00091940406250000004
3,0.30000000000000004,0.00099594000000000028
3,0.32500000000000001,0.0010712934374999998
3,0.35000000000000003,0.0011454625000000003
3,0.375,0.0012184453125000003
3,0.40000000000000002,0.0012902400000000004
3,0.42500000000000004,0.0013608446875000002
3,0.45000000000000001,0.0014302574999999998
3,0.47500000000000003,0.0014984765625000002
3,0.5,0.0015655000000000003
3,0.52500000000000002,0.0016313259375
3,0.55000000000000004,0.0016959525000000001
3,0.57500000000000007,0.0017593778125000006
3,0.60000000000000009,0.0018216000000000007
3,0.625,0.0018826171875
3,0.65000000000000002,0.0019424275
3,0.67500000000000004,0.0020010290625000005
3,0.70000000000000007,0.00205842
3,0.72500000000000009,0.0021145984375000003
3,0.75,0.0021695625
3,0.77500000000000002,0.0022233103124999999
3,0.80000000000000004,0.0022758400000000003
3,0.82500000000000007,0.0023271496875000002
3,0.85000000000000009,0.0023772375000000005
3,0.875,0.0024261015625000001
3,0.90000000000000002,0.0024737400000000003
3,0.92500000000000004,0.0025201509375000005
3,0.95000000000000007,0.0025653324999999998
3,0.97500000000000009,0.0026092828125000001
3,1,0.0026520000000000003
3,1.0250000000000001,0.0026934821875
3,1.05,0.0027337274999999998
3,1.075,0.0027727340625000011
3,1.1000000000000001,0.0028105000000000001
3,1.125,0.0028470234374999999
3,1.1500000000000001,0.0028823025000000004
3,1.175,0.0029163353125000006
3,1.2000000000000002,0.0029491200000000013
3,1.2250000000000001,0.0029806546875000002
3,1.25,0.0030109374999999997
3,1.2750000000000001,0.0030399665625000009
3,1.3,0.0030677400000000007
3,1.3250000000000002,0.0030942559375000001
3,1.3500000000000001,0.0031195124999999998
3,1.375,0.0031435078125000003
3,1.4000000000000001,0.0031662400000000007
3,1.425,0.0031877071874999996
3,1.4500000000000002,0.0032079074999999996
3,1.4750000000000001,0.0032268390625000008
3,1.5,0.0032445000000000004
3,1.5250000000000001,0.0032608884374999998
3,1.55,0.0032760024999999994
3,1.5750000000000002,0.0032898403125000003
3,1.6000000000000001,0.0033024
3,1.625,0.0033136796875000004
3,1.6500000000000001,0.0033236774999999994
3,1.675,0.0033323915625000007
3,1.7000000000000002,0.0033398200000000007
3,1.7250000000000001,0.0033459609375000006
3,1.75,0.0033508124999999996
3,1.7750000000000001,0.0033543728125000004
3,1.8,0.0033566400000000006
3,1.8250000000000002,0.0033582600000000001
3,1.8500000000000001,0.00335988
3,1.875,0.0033615000000000008
3,1.9000000000000001,0.0033631200000000003
3,1.925,0.0033647400000000002
3,1.9500000000000002,0.0033663600000000001
3,1.9750000000000001,0.0033679800000000005
3,2,0.0033696000000000004
3,2.0249999999999999,0.0033712200000000003
3,2.0500000000000003,0.0033728400000000002
3,2.0750000000000002,0.0033744600000000006
3,2.1000000000000001,0.0033760800000000005
3,2.125,0.0033777000000000004
3,2.1499999999999999,0.0033793199999999999
3,2.1750000000000003,0.0033809400000000007
3,2.2000000000000002,0.0033825600000000006
3,2.2250000000000001,0.0033841800000000001
3,2.25,0.0033858
3,2.2749999999999999,0.0033874200000000008
3,2.3000000000000003,0.0033890400000000003
3,2.3250000000000002,0.0033906600000000002
3,2.3500000000000001,0.0033922800000000001
